listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory
5743939,42.3611182,-71.0655318,2.75,2.29,2.49,2.99,3.32,0.47,1.41,0.67,5.3,1.61
3432321,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
4546333,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
9464030,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3
7514024,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
13330146,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34
10379031,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53
5725804,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53
4644455,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61
9133627,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
13524454,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
7527864,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
3351728,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
6677640,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53
6480967,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
1827762,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
7854872,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
10855052,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61
13591091,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
4635390,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38
1745339,42.3548561,-71.0661193,2.3,1.85,2.04,3.24,3.43,0.02,1.83,0.83,4.84,1.17
7514336,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
7874552,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
3673104,42.3602889,-71.0686874,2.67,2.09,2.42,2.88,3.54,0.58,1.62,0.89,5.24,1.54
8450098,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4
6742905,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61
697078,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
9755993,42.3581257,-71.0726474,2.35,1.8,2.17,2.96,3.9,0.72,1.9,1.25,5.1,1.28
3890373,42.359268,-71.0650471,2.6,2.14,2.34,3.1,3.36,0.32,1.51,0.77,5.15,1.47
3873776,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
14798673,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
13294558,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38
13376457,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
12210223,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63
12738816,42.360149,-71.069684,2.62,2.05,2.37,2.84,3.59,0.57,1.68,0.95,5.2,1.49
6776075,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1
5709298,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
6445917,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
2776143,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61
23619,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
7920759,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4
10164810,42.3415954,-71.0804424,1.21,1.19,0.95,3.19,4.6,1.31,3.06,2.04,3.56,0.95
14572100,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
11016623,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
8428052,42.3652917,-71.0646337,3.11,2.66,2.85,3.16,3.37,0.83,1.19,0.72,5.66,1.98
14374965,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63
7527149,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
7329849,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46
3069104,42.2732162,-71.0725003,5.37,6.02,5.36,8.28,9.03,6.38,7.95,6.72,4.29,6.15
1529393,42.3601989,-71.0659742,2.71,2.25,2.45,3.03,3.41,0.43,1.49,0.76,5.26,1.58
7918592,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56
9248612,42.3597506,-71.0690922,2.62,2.05,2.36,2.9,3.63,0.56,1.71,0.98,5.19,1.49
54944,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3
7837202,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
5445126,42.3573724,-71.0705465,2.38,1.79,2.15,2.96,3.65,0.35,1.89,1.05,4.95,1.25
2216767,42.3602889,-71.0686874,2.67,2.09,2.42,2.88,3.54,0.58,1.62,0.89,5.24,1.54
14586440,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
250345,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3
5690424,42.3573724,-71.0705465,2.38,1.79,2.15,2.96,3.65,0.35,1.89,1.05,4.95,1.25
14700046,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
4461613,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
6410674,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
6066455,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
13307513,42.3588359,-71.0687076,2.53,1.97,2.27,2.95,3.61,0.38,1.73,1,5.08,1.4
8704161,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
10653150,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46
4787359,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46
3050565,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53
13306811,42.3595845,-71.0628361,2.7,2.25,2.44,3.24,3.29,0.4,1.41,0.65,5.2,1.57
7553969,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
11701611,42.3573724,-71.0705465,2.38,1.79,2.15,2.96,3.65,0.35,1.89,1.05,4.95,1.25
7244031,42.359268,-71.0650471,2.6,2.14,2.34,3.1,3.36,0.32,1.51,0.77,5.15,1.47
4032756,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46
9078998,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
6326257,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
3377100,42.3595125,-71.06937,2.59,2.02,2.33,2.87,3.63,0.53,1.71,0.98,5.16,1.46
11306586,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
7342359,42.3598897,-71.0677643,2.66,2.11,2.4,2.95,3.52,0.49,1.61,0.87,5.21,1.53
7996844,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
14124430,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63
8471852,42.3650544,-71.0567303,3.28,2.82,3.02,3.61,3.04,0.97,0.95,0.51,5.78,2.15
12143408,42.3571057,-71.0694747,2.36,1.8,2.11,3,3.6,0.31,1.85,1,4.93,1.23
8782592,42.3590276,-71.0700049,2.51,1.94,2.26,2.86,3.69,0.46,1.78,1.04,5.08,1.38
10470115,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3
7635616,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
1886037,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
11343485,42.359726,-71.0644172,2.66,2.21,2.4,3.14,3.36,0.38,1.5,0.72,5.21,1.53
8537786,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
9273978,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
14407094,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
14857569,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
9273395,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
10945774,42.3580916,-71.0699764,2.43,1.87,2.18,2.92,3.67,0.38,1.86,1.07,5,1.3
13993185,42.3602977,-71.0682455,2.69,2.11,2.44,2.9,3.51,0.55,1.6,0.87,5.26,1.56
9274587,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
6554785,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
2998554,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63
4359160,42.3603319,-71.0663751,2.74,2.29,2.48,3,3.42,0.46,1.5,0.77,5.29,1.61
3392423,42.3603213,-71.0669154,2.76,2.18,2.51,2.97,3.45,0.49,1.53,0.8,5.33,1.63
14074739,42.3593079,-71.0668368,2.69,2.24,2.43,3.01,3.45,0.42,1.6,0.86,5.25,1.56
4489490,42.3611022,-71.0706365,2.63,2.07,2.38,2.74,3.58,0.59,1.67,0.93,5.21,1.5
508017,42.3580158,-71.0685149,2.47,1.91,2.21,3.01,3.55,0.32,1.76,0.95,5.03,1.34
8170181,42.3605278,-71.0675386,2.71,2.17,2.45,2.92,3.49,0.55,1.58,0.85,5.31,1.58
3068453,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
9934771,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
2821825,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26
21891,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
13686161,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54
4759640,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2
4021522,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
9905304,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
3182652,42.3515541,-71.0633773,2.22,1.89,1.95,3.53,3.42,0.35,2.08,0.86,4.74,1.21
10742655,42.3588422,-71.0578337,2.83,2.38,2.56,3.43,2.84,0.57,1.46,0.24,5.32,1.7
13926201,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
3653207,42.3504691,-71.066009,2.08,1.82,1.82,3.54,3.62,0.42,2.16,1.06,4.56,1.14
7240775,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
14421910,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07
11357756,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
12211821,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
2747654,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
13081090,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
13216268,42.351141,-71.0595612,2.42,2.08,2.15,3.74,3.28,0.56,2.01,0.78,4.91,1.41
7838961,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
1240598,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
8799256,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1
4924009,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
12069214,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
497810,42.3317994,-71.0815553,1.16,1.77,1.1,3.87,5.12,2,3.78,2.56,3.03,1.74
12365454,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34
9299923,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
12898806,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92
14335782,42.3753897,-71.1641682,5.17,4.96,5.52,2.46,9.3,5.69,5.83,6.08,6.59,5.33
6741968,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
4275846,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
13926017,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
8814532,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76
11336922,42.359047,-71.05356,3.09,2.63,2.82,3.68,2.63,0.82,1.46,0.14,5.57,1.96
14236787,42.3593658,-71.0533431,3.07,2.61,2.8,3.66,2.61,0.8,1.44,0.12,5.56,1.94
14760955,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
8420956,42.3621168,-71.0505499,3.37,2.92,3.1,3.88,2.71,1.11,1.36,0.33,5.86,2.24
8814105,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76
14122467,42.3563435,-71.0573533,2.8,2.34,2.53,3.63,2.89,0.59,1.6,0.38,5.29,1.64
10730,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
9796309,42.3593658,-71.0533431,3.07,2.61,2.8,3.66,2.61,0.8,1.44,0.12,5.56,1.94
14351036,42.3476159,-71.0634732,2.27,2.02,2.01,3.81,3.7,0.67,2.36,1.14,4.51,1.34
14679817,42.3506561,-71.0574339,2.53,2.2,2.26,3.85,3.24,0.67,2.04,0.8,5,1.52
8325477,42.3652917,-71.0646337,3.11,2.66,2.85,3.16,3.37,0.83,1.19,0.72,5.66,1.98
9680953,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
10549219,42.3593658,-71.0533431,3.07,2.61,2.8,3.66,2.61,0.8,1.44,0.12,5.56,1.94
13793578,42.359047,-71.05356,3.09,2.63,2.82,3.68,2.63,0.82,1.46,0.14,5.57,1.96
12383703,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
5649821,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
5371687,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
8814215,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76
12563549,42.3582754,-71.0575826,2.81,2.36,2.54,3.48,2.86,0.57,1.48,0.26,5.3,1.68
2715779,42.3593658,-71.0533431,3.07,2.61,2.8,3.66,2.61,0.8,1.44,0.12,5.56,1.94
13152370,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1
12382239,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07
60356,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
1340290,42.3639657,-71.0683361,2.95,2.41,2.7,2.96,3.6,0.79,1.47,0.95,5.52,1.82
11842312,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
4977034,42.351141,-71.0595612,2.42,2.08,2.15,3.74,3.28,0.56,2.01,0.78,4.91,1.41
4075898,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4
8696200,42.365919,-71.0669081,3.13,2.58,2.88,3.14,3.51,0.88,1.33,0.87,5.7,2
8302844,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
9709597,42.3593658,-71.0533431,3.07,2.61,2.8,3.66,2.61,0.8,1.44,0.12,5.56,1.94
8432166,42.3504691,-71.066009,2.08,1.82,1.82,3.54,3.62,0.42,2.16,1.06,4.56,1.14
8792552,42.3524896,-71.0592672,2.5,2.05,2.21,3.68,3.22,0.46,1.91,0.68,4.97,1.37
12087989,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
2547129,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91
4190704,42.3557828,-71.0612123,2.53,2.08,2.28,3.5,3.12,0.29,1.79,0.56,5.08,1.4
7728499,42.3603341,-71.0636278,2.74,2.29,2.48,3.14,3.28,0.46,1.4,0.63,5.29,1.61
12541136,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
13652746,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
8563141,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1
6924700,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54
6596242,42.353313,-71.0605367,2.47,2.02,2.18,3.63,3.18,0.39,1.89,0.67,4.94,1.34
7054912,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
665035,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92
10116914,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
9218288,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
12232615,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34
12363660,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
13723404,42.3554049,-71.0580762,2.67,2.22,2.38,3.71,2.99,0.51,1.7,0.48,5.14,1.54
11069156,42.3551981,-71.0620236,2.47,2.02,2.22,3.48,3.19,0.23,1.77,0.63,5.01,1.34
9707238,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
14574734,42.3500289,-71.0703479,1.81,1.55,1.54,3.54,3.82,0.53,2.28,1.26,4.36,0.88
14754902,42.3504691,-71.066009,2.08,1.82,1.82,3.54,3.62,0.42,2.16,1.06,4.56,1.14
10117803,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
8792,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
10295349,42.3588422,-71.0578337,2.83,2.38,2.56,3.43,2.84,0.57,1.46,0.24,5.32,1.7
13836832,42.3500289,-71.0703479,1.81,1.55,1.54,3.54,3.82,0.53,2.28,1.26,4.36,0.88
14897219,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8
14760973,42.3504691,-71.066009,2.08,1.82,1.82,3.54,3.62,0.42,2.16,1.06,4.56,1.14
9922595,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
14870557,42.359047,-71.05356,3.09,2.63,2.82,3.68,2.63,0.82,1.46,0.14,5.57,1.96
12902509,42.3532589,-71.063366,2.33,1.87,2.05,3.43,3.31,0.25,1.97,0.75,4.83,1.19
11983535,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
10117122,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
14760739,42.3401342,-71.0788497,1.28,1.3,1.01,3.3,4.64,1.44,3.18,2.08,3.53,1.08
2547075,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91
2776391,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91
891953,42.3610208,-71.0569512,3.04,2.59,2.77,3.53,2.89,0.77,1.26,0.18,5.53,1.91
3414993,42.3507232,-71.0667975,2.01,1.75,1.75,3.47,3.65,0.41,2.17,1.09,4.54,1.08
973695,42.3625944,-71.0638691,2.89,2.44,2.64,3.14,3.31,0.62,1.22,0.67,5.45,1.76
2481019,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2
8837755,42.3516528,-71.0705629,1.93,1.47,1.65,3.42,3.76,0.44,2.23,1.2,4.46,0.8
6134867,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
11885653,42.359047,-71.05356,3.09,2.63,2.82,3.68,2.63,0.82,1.46,0.14,5.57,1.96
10705351,42.3088791,-71.0625946,3.22,3.81,3.16,5.8,6.47,3.83,5.4,4.17,3.68,3.66
6936712,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
13113748,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92
14653823,42.3512359,-71.0561907,2.64,2.25,2.37,3.89,3.17,0.72,2.05,0.81,5.09,1.58
1873046,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
12752020,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
218259,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
5953696,42.3510605,-71.0629663,2.21,1.94,1.94,3.59,3.42,0.41,2.08,0.86,4.7,1.26
6181758,42.1815605,-71.2033622,12.89,13.5,12.96,15.32,17.58,14.43,16.24,15.02,10.34,13.91
5215982,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4
38579,42.3635338,-71.0640789,3.05,2.6,2.79,3.33,3.3,0.77,1.18,0.66,5.6,1.92
4118162,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4
6887053,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
4303606,42.3488198,-71.0675811,2.06,1.8,1.79,3.63,3.78,0.57,2.31,1.22,4.41,1.12
9770560,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
13669224,42.3523583,-71.0645599,2.23,1.78,1.93,3.41,3.43,0.24,1.97,0.87,4.71,1.1
70481,42.344418,-71.1134861,1.16,0.94,1.46,2.44,6.01,2.61,4.15,3.35,3.06,1.87
14897997,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8
4510513,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4
8327907,42.3621168,-71.0505499,3.37,2.92,3.1,3.88,2.71,1.11,1.36,0.33,5.86,2.24
11440702,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
11866651,42.3495423,-71.0662244,2.11,1.85,1.84,3.57,3.7,0.5,2.23,1.14,4.5,1.17
14110129,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84
13980127,42.3527201,-71.0594079,2.51,2.06,2.22,3.7,3.18,0.45,1.89,0.67,4.98,1.38
6181230,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
1596470,42.3495919,-71.0684232,1.96,1.7,1.69,3.58,3.79,0.56,2.31,1.23,4.44,1.03
8097903,42.3654686,-71.0596473,3.23,2.78,2.97,3.42,3.15,0.93,0.93,0.58,5.73,2.1
14421841,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07
4574921,42.3557828,-71.0612123,2.53,2.08,2.28,3.5,3.12,0.29,1.79,0.56,5.08,1.4
14421692,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07
13078148,42.3558162,-71.0612955,2.53,2.07,2.27,3.49,3.13,0.29,1.79,0.57,5.07,1.4
1248870,42.3644727,-71.060035,3.13,2.68,2.87,3.41,3.13,0.83,1.01,0.51,5.63,2
9425087,42.3582697,-71.0528135,3.05,2.59,2.78,3.72,2.65,0.83,1.55,0.18,5.53,1.92
13275308,42.3575512,-71.054596,2.93,2.47,2.66,3.67,2.71,0.71,1.55,0.23,5.42,1.8
13225005,42.3486464,-71.0827003,1.26,0.8,1.05,2.79,4.38,1.07,2.84,1.82,4.03,0.13
2821921,42.3320968,-71.0818668,1.14,1.75,1.08,3.83,5.12,2,3.78,2.56,3.03,1.69
14421403,42.3650658,-71.0602695,3.2,2.75,2.94,3.39,3.18,0.9,0.98,0.61,5.7,2.07
