listing_id,lat,lon,price,beds,price_bed,neighbourhood,property_type,room_type,accommodates
4577188,42.3453621,-71.0948612,$127.00,2,63.5,Fenway,Apartment,Entire home/apt,4
14682588,42.3453621,-71.0948612,$225.00,1,225,Fenway,Apartment,Entire home/apt,3
14418593,42.3453621,-71.0948612,$300.00,1,300,Fenway,Apartment,Entire home/apt,3
3985462,42.3511333,-71.0850962,$199.00,1,199,Fenway,Apartment,Entire home/apt,3
14486237,42.3453621,-71.0948612,$300.00,1,300,Fenway,Apartment,Entire home/apt,3
14469894,42.3453621,-71.0948612,$300.00,1,300,Fenway,Apartment,Entire home/apt,3
13434817,42.34586,-71.1073149,$200.00,2,100,Fenway,Apartment,Entire home/apt,4
14274311,42.3420086,-71.087324,$150.00,1,150,Fenway,Apartment,Entire home/apt,2
14221294,42.3453621,-71.0948612,$75.00,1,75,Fenway,Apartment,Private room,2
1867754,42.343674,-71.0974737,$228.00,2,114,Fenway,Apartment,Entire home/apt,3
14368660,42.3502606,-71.1077383,$99.00,1,99,Fenway,Apartment,Private room,1
9125711,42.3453621,-71.0948612,$99.00,1,99,Fenway,Apartment,Entire home/apt,2
1695275,42.3453621,-71.0948612,$99.00,1,99,Fenway,Apartment,Entire home/apt,4
11592154,42.3504193,-71.1013892,$298.00,2,149,Fenway,Apartment,Private room,2
14073235,42.3504193,-71.1013892,$200.00,1,200,Fenway,Apartment,Entire home/apt,3
2915595,42.34586,-71.1073149,$299.00,1,299,Fenway,Apartment,Entire home/apt,2
8249201,42.3428308,-71.102129,$90.00,1,90,Fenway,Apartment,Entire home/apt,1
5684346,42.34364,-71.0878594,$155.00,2,77.5,Fenway,Apartment,Entire home/apt,3
2243499,42.3453621,-71.0948612,$285.00,2,142.5,Fenway,Apartment,Entire home/apt,3
6356533,42.3443871,-71.100938,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
10231714,42.3428308,-71.102129,$140.00,2,70,Fenway,Apartment,Entire home/apt,4
9452993,42.3443546,-71.0880783,$60.00,1,60,Fenway,Apartment,Private room,2
7650016,42.343674,-71.0974737,$130.00,1,130,Fenway,Apartment,Entire home/apt,2
8141545,42.3401733,-71.1059383,$189.00,1,189,Fenway,Apartment,Entire home/apt,3
6240901,42.337739,-71.0957317,$88.00,1,88,Fenway,Apartment,Private room,1
13073078,42.3600825,-71.0588801,$60.00,1,60,Fenway,Apartment,Private room,2
6568621,42.3401733,-71.1059383,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
3914363,42.3401733,-71.1059383,$219.00,2,109.5,Fenway,Apartment,Entire home/apt,3
12630619,42.3504193,-71.1013892,$140.00,2,70,Fenway,Apartment,Entire home/apt,3
6453686,42.3453621,-71.0948612,$140.00,1,140,Fenway,Apartment,Entire home/apt,2
3783090,42.34576,-71.1057461,$160.00,1,160,Fenway,Apartment,Entire home/apt,2
12826881,42.337739,-71.0957317,$75.00,1,75,Fenway,Apartment,Private room,1
6027467,42.3401733,-71.1059383,$239.00,1,239,Fenway,Apartment,Entire home/apt,3
14252020,42.3443546,-71.0880783,$74.00,1,74,Fenway,Apartment,Private room,1
14825159,42.3504193,-71.1013892,$125.00,1,125,Fenway,Bed & Breakfast,Private room,1
1242798,42.3401733,-71.1059383,$135.00,1,135,Fenway,Apartment,Entire home/apt,2
14595735,42.339904,-71.0898892,$125.00,1,125,Fenway,Apartment,Private room,2
13863190,42.3469184,-71.0875376,$120.00,1,120,Fenway,Condominium,Private room,3
5125723,42.3438822,-71.0894257,$100.00,1,100,Fenway,Apartment,Entire home/apt,2
9041513,42.3443871,-71.100938,$219.00,2,109.5,Fenway,Apartment,Entire home/apt,4
9845039,42.3464132,-71.1038432,$100.00,2,50,Fenway,Apartment,Entire home/apt,4
10995976,42.3428308,-71.102129,$77.00,2,38.5,Fenway,Apartment,Private room,2
12154150,42.3430397,-71.0889046,$55.00,1,55,Fenway,Apartment,Private room,1
12973308,42.3453621,-71.0948612,$300.00,1,300,Fenway,Apartment,Entire home/apt,2
12432623,42.3453621,-71.0948612,$85.00,2,42.5,Fenway,Apartment,Private room,2
14824684,42.3504193,-71.1013892,$175.00,2,87.5,Fenway,Bed & Breakfast,Private room,2
14481328,42.3453621,-71.0948612,$232.00,1,232,Fenway,Apartment,Entire home/apt,2
13547391,42.3497014,-71.097443,$77.00,1,77,Fenway,Apartment,Private room,2
13449049,42.3417762,-71.0869748,$140.00,1,140,Fenway,Apartment,Entire home/apt,3
6894734,42.339904,-71.0898892,$60.00,1,60,Fenway,Apartment,Private room,1
228883,42.3453621,-71.0948612,$349.00,2,174.5,Fenway,Apartment,Entire home/apt,5
11890768,42.3454255,-71.1055779,$213.00,2,106.5,Fenway,Condominium,Private room,3
4812786,42.343674,-71.0974737,$570.00,2,285,Fenway,Apartment,Entire home/apt,4
6951829,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
13709190,42.3428308,-71.102129,$89.00,1,89,Fenway,Apartment,Private room,2
13266833,42.3431955,-71.0901087,$97.00,1,97,Fenway,Apartment,Private room,2
6516588,42.34364,-71.0878594,$175.00,1,175,Fenway,Apartment,Entire home/apt,3
11087731,42.3420086,-71.087324,$100.00,2,50,Fenway,Apartment,Entire home/apt,4
1863443,42.3401733,-71.1059383,$219.00,2,109.5,Fenway,Apartment,Entire home/apt,3
7220216,42.3453621,-71.0948612,$429.00,3,143,Fenway,Apartment,Entire home/apt,5
13544430,42.3474507,-71.1071329,$30.00,1,30,Fenway,Apartment,Private room,1
12446656,42.3428308,-71.102129,$80.00,1,80,Fenway,Apartment,Shared room,2
13724578,42.3453621,-71.0948612,$120.00,2,60,Fenway,Apartment,Entire home/apt,4
1864705,42.3401733,-71.1059383,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
9941923,42.3418719,-71.122617,$192.00,2,96,Fenway,Apartment,Entire home/apt,6
4109165,42.3401733,-71.1059383,$219.00,1,219,Fenway,Apartment,Entire home/apt,3
14136069,42.3428308,-71.102129,$220.00,1,220,Fenway,Apartment,Entire home/apt,2
6927063,42.34364,-71.0878594,$69.00,1,69,Fenway,Apartment,Private room,2
12972378,42.3502606,-71.1077383,"$4,000.00",2,2000,Fenway,Apartment,Entire home/apt,4
7499960,42.3504193,-71.1013892,$295.00,1,295,Fenway,Condominium,Entire home/apt,1
5990896,42.3443546,-71.0880783,$85.00,1,85,Fenway,Apartment,Shared room,1
13147585,42.3427542,-71.0973584,$60.00,1,60,Fenway,Apartment,Shared room,2
9040476,42.3443871,-71.100938,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
13546070,42.3460879,-71.1026802,$239.00,1,239,Fenway,Apartment,Entire home/apt,2
6844012,42.3401733,-71.1059383,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
14662927,42.3427542,-71.0973584,$83.00,1,83,Fenway,Apartment,Private room,3
2174476,42.3427542,-71.0973584,$189.00,1,189,Fenway,Apartment,Entire home/apt,4
9367059,42.3453621,-71.0948612,$229.00,16,14.3125,Fenway,Apartment,Entire home/apt,10
14774868,42.3443546,-71.0880783,$85.00,1,85,Fenway,Apartment,Private room,1
11431331,42.3453621,-71.0948612,$289.00,1,289,Fenway,Apartment,Entire home/apt,3
9130532,42.34586,-71.1073149,$110.00,1,110,Fenway,Apartment,Entire home/apt,2
13397201,42.3600825,-71.0588801,$175.00,1,175,Fenway,Apartment,Entire home/apt,2
1141888,42.3600825,-71.0588801,$149.00,1,149,Fenway,House,Private room,3
14873137,42.3428308,-71.102129,$200.00,1,200,Fenway,Apartment,Entire home/apt,2
8165898,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
8335838,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
5911004,42.34586,-71.1073149,$260.00,1,260,Fenway,Apartment,Entire home/apt,2
10186477,42.3464132,-71.1038432,$50.00,1,50,Fenway,Apartment,Private room,2
716512,42.3453621,-71.0948612,$349.00,2,174.5,Fenway,Apartment,Entire home/apt,4
8187595,42.3453621,-71.0948612,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
4565470,42.3401733,-71.1059383,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
6467991,42.3502606,-71.1077383,$80.00,1,80,Fenway,Apartment,Private room,1
6072693,42.348725,-71.0915603,$199.00,1,199,Fenway,Apartment,Entire home/apt,2
13298014,42.3389991,-71.0913737,$77.00,1,77,Fenway,Apartment,Private room,1
9855,42.3453621,-71.0948612,$259.00,1,259,Fenway,Apartment,Entire home/apt,3
14624367,42.3453621,-71.0948612,$326.00,2,163,Fenway,Apartment,Entire home/apt,5
8168982,42.3401733,-71.1059383,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
6268395,42.3453621,-71.0948612,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
14360470,42.34364,-71.0878594,$70.00,1,70,Fenway,Apartment,Private room,1
6446940,42.3431955,-71.0901087,$98.00,1,98,Fenway,Apartment,Private room,2
7869497,42.3453621,-71.0948612,$349.00,1,349,Fenway,Apartment,Entire home/apt,3
14468407,42.337739,-71.0957317,$90.00,1,90,Fenway,Apartment,Private room,2
6790961,42.3443871,-71.100938,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
12183851,42.3431955,-71.0901087,$70.00,1,70,Fenway,Apartment,Private room,1
7219056,42.3453621,-71.0948612,$379.00,2,189.5,Fenway,Apartment,Entire home/apt,3
12969783,42.3469184,-71.0875376,$315.00,2,157.5,Fenway,Apartment,Entire home/apt,4
14823724,42.3469184,-71.0875376,$200.00,2,100,Fenway,Apartment,Entire home/apt,6
9496325,42.3464132,-71.1038432,$145.00,2,72.5,Fenway,Apartment,Entire home/apt,3
8335652,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
10034930,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
13082258,42.3430397,-71.0889046,$52.00,1,52,Fenway,Apartment,Private room,1
10149314,42.3453621,-71.0948612,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
12854553,42.3453621,-71.0948612,$75.00,2,37.5,Fenway,Apartment,Private room,2
6317304,42.34586,-71.1073149,$193.00,1,193,Fenway,Apartment,Entire home/apt,2
2663667,42.3443546,-71.0880783,$155.00,2,77.5,Fenway,Apartment,Entire home/apt,4
13968572,42.3438822,-71.0894257,$150.00,1,150,Fenway,Apartment,Entire home/apt,3
12592117,42.3428308,-71.102129,$299.00,3,99.6666666666667,Fenway,Apartment,Entire home/apt,8
10036192,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
11985521,42.3453621,-71.0948612,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
11035223,42.3453621,-71.0948612,$103.00,1,103,Fenway,Apartment,Entire home/apt,2
8336347,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
13083058,42.3428308,-71.102129,$120.00,1,120,Fenway,Apartment,Entire home/apt,2
8085906,42.3453621,-71.0948612,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
14573969,42.34576,-71.1057461,$72.00,1,72,Fenway,Apartment,Entire home/apt,1
7840131,42.3504193,-71.1013892,$160.00,1,160,Fenway,Apartment,Entire home/apt,2
10035581,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
9793239,42.3453621,-71.0948612,$52.00,1,52,Fenway,Apartment,Private room,1
12871837,42.3460879,-71.1026802,$100.00,1,100,Fenway,Apartment,Shared room,1
14608502,42.3428308,-71.102129,$160.00,2,80,Fenway,Apartment,Entire home/apt,4
3303497,42.3420086,-71.087324,$200.00,2,100,Fenway,Apartment,Entire home/apt,5
13018428,42.3453621,-71.0948612,$315.00,2,157.5,Fenway,Apartment,Entire home/apt,4
14917833,42.3493002,-71.0928509,$250.00,1,250,Fenway,Apartment,Entire home/apt,4
8184007,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
6316145,42.3420086,-71.087324,$180.00,1,180,Fenway,Apartment,Entire home/apt,2
11788394,42.3504193,-71.1013892,$220.00,1,220,Fenway,Apartment,Private room,2
13017162,42.3460879,-71.1026802,$199.00,1,199,Fenway,Apartment,Entire home/apt,3
1819994,42.3504193,-71.1013892,$310.00,1,310,Fenway,Condominium,Entire home/apt,1
12870514,42.3460879,-71.1026802,$238.00,1,238,Fenway,Apartment,Entire home/apt,3
10036037,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
4040151,42.3401733,-71.1059383,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
14818575,42.3504193,-71.1013892,$135.00,2,67.5,Fenway,Apartment,Entire home/apt,3
14885592,42.3504193,-71.1013892,$169.00,1,169,Fenway,Apartment,Entire home/apt,2
5086521,42.3420086,-71.087324,$142.00,1,142,Fenway,Apartment,Entire home/apt,3
10033715,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
6015021,42.3453621,-71.0948612,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
8428314,42.3476181,-71.1002881,$225.00,2,112.5,Fenway,Apartment,Entire home/apt,3
9329398,42.3428308,-71.102129,$150.00,2,75,Fenway,Apartment,Entire home/apt,4
11987762,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
6167184,42.3443546,-71.0880783,$155.00,1,155,Fenway,Apartment,Entire home/apt,2
4644069,42.3401733,-71.1059383,$110.00,1,110,Fenway,Apartment,Private room,2
5659780,42.3480975,-71.0886118,$275.00,1,275,Fenway,Apartment,Entire home/apt,2
12246137,42.3401733,-71.1059383,$229.00,1,229,Fenway,Apartment,Entire home/apt,3
2186358,42.3453621,-71.0948612,$285.00,2,142.5,Fenway,Apartment,Entire home/apt,3
12672097,42.3431955,-71.0901087,$400.00,2,200,Fenway,Apartment,Entire home/apt,4
4479140,42.3476181,-71.1002881,$190.00,2,95,Fenway,Apartment,Entire home/apt,3
7362715,42.3469184,-71.0875376,$79.00,2,39.5,Fenway,Apartment,Shared room,2
4069422,42.3441097,-71.0976126,$500.00,2,250,Fenway,Apartment,Entire home/apt,4
8099266,42.3401733,-71.1059383,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
2872717,42.343674,-71.0974737,$241.00,3,80.3333333333333,Fenway,Apartment,Entire home/apt,5
8460627,42.339904,-71.0898892,$100.00,1,100,Fenway,Apartment,Private room,1
8400275,42.3453621,-71.0948612,$99.00,1,99,Fenway,Apartment,Entire home/apt,3
6955911,42.34364,-71.0878594,$90.00,2,45,Fenway,Apartment,Private room,1
10048789,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
11474130,42.34586,-71.1073149,$100.00,1,100,Fenway,Apartment,Private room,1
11677211,42.3427542,-71.0973584,$200.00,1,200,Fenway,Apartment,Entire home/apt,4
1840255,42.34586,-71.1073149,$395.00,2,197.5,Fenway,Condominium,Entire home/apt,4
9393163,42.3504193,-71.1013892,$90.00,1,90,Fenway,Apartment,Private room,2
8334845,42.3453621,-71.0948612,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
7869368,42.3453621,-71.0948612,$349.00,1,349,Fenway,Apartment,Entire home/apt,3
13667826,42.3443546,-71.0880783,$65.00,1,65,Fenway,Apartment,Private room,1
4559774,42.343674,-71.0974737,$159.00,1,159,Fenway,Apartment,Entire home/apt,2
9541295,42.3453621,-71.0948612,$289.00,1,289,Fenway,Apartment,Entire home/apt,2
13866603,42.3428308,-71.102129,$80.00,1,80,Fenway,Apartment,Private room,2
8164953,42.3453621,-71.0948612,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
10229333,42.3401733,-71.1059383,$189.00,1,189,Fenway,Apartment,Entire home/apt,3
13751871,42.34364,-71.0878594,$150.00,2,75,Fenway,Apartment,Entire home/apt,3
9999894,42.3502606,-71.1077383,$150.00,2,75,Fenway,Apartment,Entire home/apt,3
12359181,42.3453621,-71.0948612,$750.00,1,750,Fenway,Apartment,Shared room,1
9770477,42.3489614,-71.0967702,$99.00,1,99,Fenway,Apartment,Entire home/apt,2
7508865,42.3443871,-71.100938,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
8164146,42.3453621,-71.0948612,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
7869167,42.3453621,-71.0948612,$349.00,1,349,Fenway,Apartment,Entire home/apt,3
12899026,42.3469184,-71.0875376,$232.00,2,116,Fenway,Apartment,Entire home/apt,3
4547353,42.3420086,-71.087324,$190.00,1,190,Fenway,Apartment,Entire home/apt,3
3740274,42.339904,-71.0898892,$229.00,1,229,Fenway,Apartment,Entire home/apt,2
8081935,42.3453621,-71.0948612,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
10228228,42.3401733,-71.1059383,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
9180965,42.3428308,-71.102129,$159.00,1,159,Fenway,Apartment,Private room,1
6444138,42.3453621,-71.0948612,$603.00,2,301.5,Fenway,Apartment,Entire home/apt,5
9868322,42.3443546,-71.0880783,$80.00,2,40,Fenway,Apartment,Private room,4
10228764,42.3453621,-71.0948612,$349.00,1,349,Fenway,Apartment,Entire home/apt,3
10211649,42.3428308,-71.102129,$120.00,2,60,Fenway,Apartment,Entire home/apt,4
14553190,42.3427542,-71.0973584,$275.00,1,275,Fenway,Apartment,Entire home/apt,4
36885,42.3453621,-71.0948612,$155.00,1,155,Fenway,Apartment,Entire home/apt,2
14553171,42.3431955,-71.0901087,$170.00,1,170,Fenway,Apartment,Entire home/apt,2
14799678,42.3469184,-71.0875376,$232.00,1,232,Fenway,Apartment,Entire home/apt,2
10949319,42.34364,-71.0878594,$50.00,1,50,Fenway,Apartment,Private room,1
8163273,42.3453621,-71.0948612,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
11751289,42.34364,-71.0878594,$67.00,1,67,Fenway,Apartment,Private room,2
3903324,42.3401733,-71.1059383,$219.00,2,109.5,Fenway,Apartment,Entire home/apt,3
13733558,42.3453621,-71.0948612,$60.00,1,60,Fenway,Apartment,Shared room,1
8097453,42.3401733,-71.1059383,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
14798497,42.341887,-71.1629781,$279.00,1,279,Fenway,Condominium,Private room,2
12652181,42.3428308,-71.102129,$210.00,2,105,Fenway,Apartment,Entire home/apt,4
8146576,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
10113230,42.3453621,-71.0948612,$123.00,1,123,Fenway,Apartment,Private room,3
6983246,42.3450974,-71.0875452,$200.00,1,200,Fenway,Apartment,Entire home/apt,2
6409811,42.34586,-71.1073149,$180.00,1,180,Fenway,Apartment,Entire home/apt,2
13078025,42.3453621,-71.0948612,$300.00,1,300,Fenway,Apartment,Entire home/apt,2
180914,42.343674,-71.0974737,$249.00,1,249,Fenway,Apartment,Entire home/apt,3
951480,42.3401733,-71.1059383,$349.00,2,174.5,Fenway,Apartment,Entire home/apt,4
4181163,42.3401733,-71.1059383,$279.00,3,93,Fenway,Apartment,Entire home/apt,5
8670336,42.3469184,-71.0875376,$115.00,3,38.3333333333333,Fenway,Apartment,Entire home/apt,7
14109809,42.3428308,-71.102129,$87.00,1,87,Fenway,Apartment,Private room,1
7573274,42.3453621,-71.0948612,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
2214923,42.3453621,-71.0948612,$603.00,3,201,Fenway,Apartment,Entire home/apt,5
11799482,42.3431955,-71.0901087,$57.00,1,57,Fenway,Apartment,Private room,1
8063870,42.3443871,-71.100938,$219.00,2,109.5,Fenway,Apartment,Entire home/apt,3
8162168,42.3453621,-71.0948612,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
8063815,42.3401733,-71.1059383,$169.00,1,169,Fenway,Apartment,Entire home/apt,3
6425405,42.3428308,-71.102129,$195.00,2,97.5,Fenway,Apartment,Entire home/apt,4
12208806,42.3443546,-71.0880783,$160.00,2,80,Fenway,Apartment,Entire home/apt,2
8391298,42.343674,-71.0974737,$200.00,2,100,Fenway,Apartment,Entire home/apt,4
6324649,42.3420086,-71.087324,$115.00,1,115,Fenway,Apartment,Private room,2
8145397,42.3401733,-71.1059383,$229.00,1,229,Fenway,Apartment,Entire home/apt,3
8325366,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
13076586,42.3431955,-71.0901087,$56.00,1,56,Fenway,Apartment,Private room,1
11634778,42.3469184,-71.0875376,$200.00,2,100,Fenway,Apartment,Entire home/apt,4
13994056,42.3427542,-71.0973584,$89.00,1,89,Fenway,Apartment,Private room,2
8439372,42.3476181,-71.1002881,$295.00,3,98.3333333333333,Fenway,Apartment,Entire home/apt,5
14485048,42.3453621,-71.0948612,$299.00,1,299,Fenway,Apartment,Entire home/apt,3
12962229,42.3431955,-71.0901087,"$1,275.00",1,1275,Fenway,Apartment,Private room,2
8325544,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
14595823,42.3428308,-71.102129,$89.00,1,89,Fenway,Apartment,Private room,2
11454728,42.3460879,-71.1026802,$249.00,2,124.5,Fenway,Apartment,Entire home/apt,4
7325063,42.3453621,-71.0948612,$249.00,1,249,Fenway,Apartment,Entire home/apt,3
13714817,42.3504193,-71.1013892,$175.00,1,175,Fenway,Bed & Breakfast,Private room,2
11240774,42.3460879,-71.1026802,$95.00,1,95,Fenway,Apartment,Entire home/apt,2
14369574,42.34586,-71.1073149,$100.00,1,100,Fenway,Apartment,Private room,1
5259996,42.3504193,-71.1013892,$245.00,2,122.5,Fenway,Apartment,Entire home/apt,3
14647971,42.343674,-71.0974737,$200.00,1,200,Fenway,Apartment,Entire home/apt,2
13435185,42.3443546,-71.0880783,$63.00,1,63,Fenway,Apartment,Private room,2
3278624,42.3401733,-71.1059383,$279.00,2,139.5,Fenway,Apartment,Entire home/apt,5
11454147,42.3460879,-71.1026802,$209.00,1,209,Fenway,Apartment,Entire home/apt,2
5834413,42.3443871,-71.100938,$199.00,2,99.5,Fenway,Apartment,Entire home/apt,5
10995355,42.3431955,-71.0901087,$96.00,1,96,Fenway,Apartment,Entire home/apt,2
1835533,42.3502606,-71.1077383,$139.00,1,139,Fenway,Apartment,Entire home/apt,3
14533117,42.3453621,-71.0948612,$50.00,1,50,Fenway,Apartment,Shared room,1
12796034,42.3427542,-71.0973584,$190.00,3,63.3333333333333,Fenway,House,Entire home/apt,3
11583581,42.3430397,-71.0889046,$70.00,1,70,Fenway,Apartment,Private room,2
6793913,42.3443871,-71.100938,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
5308475,42.3401733,-71.1059383,$175.00,2,87.5,Fenway,Apartment,Private room,2
13079902,42.339904,-71.0898892,$89.00,1,89,Fenway,Apartment,Private room,2
8325030,42.3401733,-71.1059383,$319.00,2,159.5,Fenway,Apartment,Entire home/apt,5
2016500,42.3453621,-71.0948612,$150.00,1,150,Fenway,Apartment,Entire home/apt,2
