listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability,n,sscore,avgsscore,clus
8536127,42.3141924,-71.0694062,2.72,3.33,2.66,5.33,6.15,3.46,5.08,3.85,3.46,3.2,225,4,56.25,75,1.82,21,2,2,8,94,3,2,4,353,50,86,1.72,3
6881541,42.297655,-71.0501681,4.32,4.8,4.26,6.79,7.27,4.63,6.2,4.97,4.53,4.65,199,4,49.75,88,1.83,24,1,2,7,100,9,1,3,342,107,196,1.83177570093458,3
3344322,42.3136331,-71.061135,2.94,3.41,2.88,5.4,6.07,3.43,5,3.77,3.92,3.26,75,1,75,91,1.22,32,2,1,2,100,4,2.5,1,336,191,375,1.96335078534031,3
7454966,42.3189538,-71.0546806,3,3.26,2.94,5.25,5.69,3.04,4.62,3.38,4.33,3.11,69,1,69,82,0.68,9,1,1,2,79,18,1,1,359,40,73,1.825,3
10426124,42.3033849,-71.0823845,3.08,3.74,3.07,6,7.04,4.13,5.79,4.57,2.46,3.87,84,3,28,81,2.39,18,2,2,5,100,2,1,3,130,103,174,1.68932038834951,4
10138792,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,129,2,64.5,96,0.93,5,1,2,4,97,21,2,2,203,19,47,2.47368421052632,1
13514017,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18,295,2,147.5,92,6.36,14,1,2,6,91,2,1,2,306,79,160,2.0253164556962,1
13450880,42.351979,-71.048016,3.26,2.8,2.97,4.2,3.1,1.21,2.07,0.83,5.62,2.13,149,2,74.5,100,2.63,5,1,1,2,100,4,1,1,56,37,92,2.48648648648649,1
5191658,42.3497155,-71.0503794,3.05,2.6,2.76,4.21,3.27,1,2.2,0.97,5.38,1.92,250,1,250,93,1.31,24,7,2,2,100,1,1,1,241,121,255,2.10743801652893,1
8271384,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,125,1,125,95,7.48,90,1,2,2,100,1,1,0,319,446,910,2.04035874439462,1
13298546,42.3497155,-71.0503794,3.05,2.6,2.76,4.21,3.27,1,2.2,0.97,5.38,1.92,209,1,209,100,4.89,15,7,2,2,100,1,1,0,3,60,141,2.35,1
11563716,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18,389,4,97.25,95,0.73,4,1,2,6,96,313,2,3,72,13,27,2.07692307692308,1
6598203,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,603,3,201,88,0.79,12,1,2,5,96,313,2,2,0,57,93,1.63157894736842,1
2649521,42.3406228,-71.05414,2.74,2.5,2.47,4.49,4.07,1.56,3,1.76,4.87,1.95,600,4,150,100,0.29,8,1,2,6,100,1,3,3,249,65,127,1.95384615384615,1
13510994,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18,295,1,295,96,2,5,1,2,2,98,13,1,1,1,30,80,2.66666666666667,1
9218362,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,214,1,214,99,3.19,32,1,2,3,100,1,1,1,267,153,350,2.28758169934641,1
6006121,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,145,1,145,92,6.38,105,1,1,2,100,1,1,1,278,478,1003,2.09832635983264,3
2564544,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15,179,1,179,98,2.13,60,1,1,2,100,2,1,1,333,344,796,2.31395348837209,1
2384107,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15,350,1,350,98,0.63,19,1,2,3,100,1,1,1,5,103,224,2.1747572815534,1
13951039,42.3497155,-71.0503794,3.05,2.6,2.76,4.21,3.27,1,2.2,0.97,5.38,1.92,185,1,185,100,4.38,7,7,2,3,100,1,1,0,14,37,77,2.08108108108108,1
7134081,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15,390,2,195,98,0.87,12,3,2,4,100,3,2,2,337,82,186,2.26829268292683,1
6609546,42.3493516,-71.0402533,3.65,3.2,3.36,4.59,3.49,1.61,2.46,1.22,5.98,2.52,150,2,75,97,4.81,74,1,1,2,95,8,2,1,336,414,952,2.29951690821256,1
12639344,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,150,1,150,75,0.97,4,1,2,4,100,16,1,1,362,32,41,1.28125,1
8131907,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,125,1,125,93,1.34,14,1,1,2,75,1,1,1,24,75,152,2.02666666666667,1
10475848,42.3497155,-71.0503794,3.05,2.6,2.76,4.21,3.27,1,2.2,0.97,5.38,1.92,361,3,120.33,88,1.64,10,1,2,5,80,1,2,2,166,42,112,2.66666666666667,1
5952474,42.3405956,-71.0499635,3.01,2.78,2.75,4.77,4.12,1.84,3.05,1.82,5.15,2.23,249,1,249,88,0.96,15,1,2,4,100,12,1,1,305,87,130,1.49425287356322,1
1644031,42.3391506,-71.0477216,3.17,2.93,2.9,4.92,4.28,1.99,3.2,1.97,5.3,2.38,115,1,115,87,5.38,35,2,1,2,93,1,1,1,56,127,249,1.96062992125984,1
8366402,42.3413757,-71.0478367,3.17,2.94,2.91,5.12,4.18,1.91,3.11,1.87,5.31,2.39,180,1,180,99,1.46,17,1,2,2,50,1,1,1,19,86,194,2.25581395348837,1
12309083,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18,250,2,125,95,7.07,33,1,2,6,91,2,1,2,283,166,372,2.24096385542169,1
11275661,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18,285,2,142.5,80,0.63,4,1,2,3,96,313,1,1,144,11,20,1.81818181818182,1
13602808,42.351979,-71.048016,3.26,2.8,2.97,4.2,3.1,1.21,2.07,0.83,5.62,2.13,249,2,124.5,100,5,7,1,2,4,100,4,1,2,55,21,61,2.9047619047619,1
3363097,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15,400,2,200,96,1.43,21,1,2,5,100,2,2,2,333,107,254,2.37383177570093,1
11734812,42.3520417,-71.0459318,3.31,2.86,3.02,4.25,3.14,1.27,2.11,0.87,5.7,2.18,506,4,126.5,95,0.84,5,1,2,6,96,313,2,3,137,24,49,2.04166666666667,1
13814175,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,250,2,125,93,2,4,1,2,4,100,7,1,1,337,11,25,2.27272727272727,1
13746896,42.3497155,-71.0503794,3.05,2.6,2.76,4.21,3.27,1,2.2,0.97,5.38,1.92,199,2,99.5,100,3,6,1,2,4,100,1,1,1,42,37,86,2.32432432432432,1
13942919,42.3481298,-71.0385345,3.75,3.3,3.46,4.74,3.64,1.71,2.61,1.37,6.06,2.62,199,1,199,97,3.75,6,1,2,3,88,1,1,0,279,33,78,2.36363636363636,1
7929879,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,220,1,220,87,0.53,6,10,1,2,98,24,6,1,348,33,40,1.21212121212121,1
13713713,42.3600825,-71.0588801,2.97,2.51,2.7,3.51,2.96,0.7,1.42,0.22,5.46,1.84,225,1,225,98,3.93,8,1,2,2,100,1,1,1,4,45,98,2.17777777777778,1
11592067,42.3295793,-71.0526796,2.71,2.91,2.65,4.9,4.89,2.28,3.82,2.58,4.61,2.67,240,2,120,93,0.66,4,1,2,5,20,2,2,2,0,9,20,2.22222222222222,3
7853971,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,189,1,189,93,1.25,6,1,2,4,98,22,1,1,330,13,29,2.23076923076923,1
6544642,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,175,1,175,89,1,14,1,2,2,100,1,1,0,26,57,127,2.2280701754386,3
7988755,42.3292217,-71.0547271,2.58,2.78,2.52,4.77,4.95,2.3,3.87,2.64,4.49,2.63,109,1,109,94,5.48,68,1,1,3,100,1,1,1,298,326,668,2.04907975460123,3
4996375,42.3393572,-71.0488053,3.11,2.88,2.85,4.87,4.25,1.96,3.18,1.95,5.25,2.32,119,1,119,98,2.75,55,1,1,2,96,2,1,1,87,242,526,2.17355371900826,1
11492423,42.3358239,-71.0532157,3.01,2.79,2.76,4.78,4.48,1.85,3.41,2.18,4.92,2.24,100,1,100,97,4.39,24,1,1,2,100,4,1,1,326,60,137,2.28333333333333,1
4586590,42.3292217,-71.0547271,2.58,2.78,2.52,4.77,4.95,2.3,3.87,2.64,4.49,2.63,99,1,99,98,5.14,102,1,1,2,100,1,1,1,71,670,1375,2.05223880597015,3
12581300,42.330489,-71.0533977,2.7,2.9,2.64,4.89,4.85,2.24,3.78,2.55,4.61,2.63,65,1,65,98,2.97,11,2,1,2,100,1,1,1,0,50,110,2.2,3
6489209,42.3303297,-71.0576502,2.46,2.67,2.41,4.65,4.81,2.16,3.74,2.5,4.37,2.55,75,1,75,97,0.9,14,2,3,2,92,4,1,1,199,69,124,1.79710144927536,3
11986653,42.3295793,-71.0526796,2.71,2.91,2.65,4.9,4.89,2.28,3.82,2.58,4.61,2.67,45,2,22.5,85,8.03,38,1,1,4,100,1,1,1,71,160,233,1.45625,3
6088708,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,128,1,128,92,4.8,78,2,1,2,100,6,1,1,59,351,734,2.09116809116809,3
6151079,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,118,1,118,94,1.81,29,2,1,2,100,6,1,1,79,152,295,1.94078947368421,3
5511924,42.3365174,-71.0344996,3.77,3.66,3.63,5.55,4.61,2.34,3.54,2.3,5.68,3.26,135,1,135,96,1.54,26,1,1,2,100,1,1,1,352,143,297,2.07692307692308,1
5078127,42.3292475,-71.0534804,2.64,2.84,2.58,4.83,4.94,2.3,3.87,2.64,4.55,2.69,300,2,150,96,1.42,24,3,2,5,100,2,2,2,354,167,339,2.02994011976048,3
8274008,42.3295451,-71.0545113,2.63,2.83,2.57,4.82,4.88,2.23,3.81,2.57,4.54,2.62,95,1,95,98,2.65,32,2,1,1,100,2,1,1,331,219,483,2.20547945205479,3
13188046,42.3313843,-71.0404098,3.38,3.55,3.32,5.54,5.04,2.61,3.97,2.74,5.28,3,189,1,189,100,3.16,10,3,2,3,100,1,1,1,0,50,117,2.34,3
4947526,42.3393572,-71.0488053,3.11,2.88,2.85,4.87,4.25,1.96,3.18,1.95,5.25,2.32,125,1,125,97,2.81,54,1,1,2,96,2,1,1,101,235,509,2.16595744680851,1
11714059,42.3373555,-71.0333902,3.85,3.75,3.72,5.55,4.61,2.34,3.54,2.31,5.76,3.26,99,1,99,80,0.77,4,2,1,2,100,8,1,1,288,7,9,1.28571428571429,3
8649257,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,99,2,49.5,87,2.72,30,3,2,4,100,20,1,2,178,162,257,1.58641975308642,3
13294824,42.3339572,-71.0347543,3.78,3.67,3.64,5.71,4.77,2.5,3.7,2.46,5.69,3.12,130,1,130,88,1.88,5,2,1,2,100,1,2,1,22,31,70,2.25806451612903,3
6296656,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,250,2,125,98,3.72,57,1,2,5,100,15,1,2,336,302,688,2.27814569536424,3
11008495,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,147,2,73.5,92,3.26,20,3,2,3,100,1,1,1,143,103,197,1.9126213592233,1
6911945,42.3360508,-71.0510325,3.1,2.87,2.84,4.86,4.53,1.93,3.46,2.22,5.02,2.31,170,1,170,100,0.57,8,3,2,2,100,1,1,1,2,45,117,2.6,1
14186170,42.3323779,-71.0482378,3.03,3.21,2.97,5.2,4.88,2.27,3.8,2.57,4.94,2.66,180,1,180,96,4.29,5,3,2,3,77,1,1,1,333,36,83,2.30555555555556,3
3585343,42.3396256,-71.05101,2.95,2.72,2.69,4.71,4.18,1.78,3.11,1.88,5.09,2.17,110,1,110,90,1.82,47,1,1,2,100,1,1,1,314,220,432,1.96363636363636,1
8828147,42.3452801,-71.0524536,2.93,2.7,2.67,4.58,3.66,1.37,2.58,1.35,5.07,2.15,159,1,159,100,2.07,4,1,3,1,100,2,1,1,363,19,48,2.52631578947368,1
1340649,42.3252768,-71.0591463,2.62,2.82,2.56,4.81,5.14,2.5,4.07,2.84,4.26,2.67,100,1,100,90,0.34,8,3,1,1,90,3,1,1,355,29,55,1.89655172413793,3
6629066,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,500,4,125,98,0.85,10,1,2,8,100,15,2,4,331,37,88,2.37837837837838,3
12515067,42.3391506,-71.0477216,3.17,2.93,2.9,4.92,4.28,1.99,3.2,1.97,5.3,2.38,190,1,190,90,1.89,6,2,2,2,100,1,1,1,0,42,105,2.5,1
11757376,42.3373555,-71.0333902,3.85,3.75,3.72,5.55,4.61,2.34,3.54,2.31,5.76,3.26,99,1,99,100,1.68,8,2,1,2,100,8,1,1,299,41,81,1.97560975609756,3
4863101,42.3364553,-71.0349193,3.75,3.64,3.61,5.53,4.59,2.32,3.52,2.28,5.66,3.24,130,1,130,93,4.93,95,2,1,2,100,2,1.5,1,314,458,897,1.95851528384279,1
9237653,42.3329386,-71.0490284,2.95,3.13,2.89,5.12,4.82,2.19,3.75,2.52,4.86,2.58,110,1,110,96,3.3,32,3,1,2,100,1,1,1,262,171,363,2.12280701754386,3
4863108,42.3364553,-71.0349193,3.75,3.64,3.61,5.53,4.59,2.32,3.52,2.28,5.66,3.24,125,1,125,92,4.39,88,2,1,2,100,2,2.5,1,305,388,743,1.91494845360825,1
4928894,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,160,1,160,96,0.55,10,1,2,2,100,1,1,1,73,42,96,2.28571428571429,3
10103725,42.3321679,-71.0425934,3.32,3.38,3.27,5.37,4.94,2.44,3.87,2.64,5.23,2.83,250,2,125,93,1.27,6,3,2,4,100,2,2,2,7,17,37,2.17647058823529,3
6565713,42.3365174,-71.0344996,3.77,3.66,3.63,5.55,4.61,2.34,3.54,2.3,5.68,3.26,250,3,83.33,95,3.89,56,1,2,5,100,1,1.5,2,302,295,625,2.11864406779661,1
14151531,42.3343879,-71.0539935,2.92,2.88,2.87,4.87,4.57,1.94,3.5,2.27,4.83,2.33,126,1,126,97,6.36,7,2,1,2,100,1,1,1,64,39,64,1.64102564102564,3
4287348,42.3323779,-71.0482378,3.03,3.21,2.97,5.2,4.88,2.27,3.8,2.57,4.94,2.66,105,1,105,93,2.5,56,1,1,1,100,2,1,1,61,257,506,1.96887159533074,3
994138,42.3372683,-71.0387117,3.58,3.47,3.44,5.61,4.67,2.4,3.6,2.37,5.49,2.92,150,2,75,98,2.49,96,1,1,3,100,1,1,1,293,615,1366,2.22113821138211,3
4287366,42.3323779,-71.0482378,3.03,3.21,2.97,5.2,4.88,2.27,3.8,2.57,4.94,2.66,200,2,100,77,0.31,7,1,2,3,100,2,1,2,0,38,63,1.65789473684211,3
7713728,42.3331752,-71.0319124,3.86,3.88,3.85,5.91,4.97,2.7,3.9,2.66,5.77,3.32,275,3,91.67,97,7.42,96,1,2,7,93,1,1,3,272,447,1006,2.25055928411633,3
5026613,42.3393572,-71.0488053,3.11,2.88,2.85,4.87,4.25,1.96,3.18,1.95,5.25,2.32,105,1,105,96,3.15,58,2,1,2,100,1,1,1,0,274,516,1.88321167883212,1
5927267,42.3303297,-71.0576502,2.46,2.67,2.41,4.65,4.81,2.16,3.74,2.5,4.37,2.55,75,1,75,91,2.38,40,2,1,2,92,4,1,1,343,195,347,1.77948717948718,3
7746589,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,143,1,143,91,1.33,16,1,2,4,98,22,1,1,332,81,99,1.22222222222222,1
8596320,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,130,1,130,100,0.78,8,5,1,2,80,1,1.5,1,200,50,93,1.86,1
13855525,42.334826,-71.0316468,3.91,3.8,3.77,5.81,4.87,2.6,3.8,2.57,5.81,3.24,100,1,100,80,2.83,5,1,2,4,83,1,1,1,30,13,28,2.15384615384615,3
13113079,42.3331368,-71.0343346,3.74,3.75,3.72,5.78,4.84,2.58,3.77,2.54,5.65,3.2,120,1,120,80,1.08,4,3,1,2,70,2,2,1,68,20,27,1.35,3
11020786,42.3339807,-71.033299,3.86,3.75,3.72,5.78,4.84,2.57,3.77,2.54,5.77,3.19,199,7,28.43,94,4.42,28,2,2,10,100,4,2,3,0,140,303,2.16428571428571,3
3792147,42.3317589,-71.0463188,3.11,3.29,3.05,5.28,4.95,2.35,3.88,2.65,5.02,2.74,89,1,89,91,2,48,3,3,1,100,1,1,1,357,210,425,2.02380952380952,3
7745117,42.3346666,-71.04153,3.38,3.27,3.24,5.26,4.76,2.33,3.69,2.46,5.29,2.72,250,2,125,98,3.75,11,3,2,4,100,1,2,2,2,46,99,2.15217391304348,3
4090224,42.3352905,-71.05155,3.07,2.94,2.91,4.93,4.6,2,3.53,2.3,4.98,2.39,225,3,75,97,7.53,176,2,2,10,100,2,1.5,3,245,887,1965,2.21533258173619,3
11757166,42.3373555,-71.0333902,3.85,3.75,3.72,5.55,4.61,2.34,3.54,2.31,5.76,3.26,69,1,69,97,5.71,31,2,1,2,100,8,1.5,1,295,128,298,2.328125,3
6317446,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,245,2,122.5,97,3.07,47,1,2,4,100,15,1,2,331,258,591,2.2906976744186,3
11740527,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,128,1,128,97,2.44,14,3,1,2,100,6,1,1,64,64,140,2.1875,3
8052617,42.3391506,-71.0477216,3.17,2.93,2.9,4.92,4.28,1.99,3.2,1.97,5.3,2.38,175,2,87.5,92,5.05,62,3,2,6,99,30,2,2,325,250,529,2.116,1
6317722,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,185,2,92.5,97,3.03,46,1,2,4,100,15,1,2,331,247,485,1.96356275303644,3
2843596,42.3347584,-71.0358678,3.69,3.58,3.55,5.64,4.7,2.44,3.63,2.4,5.6,3.03,103,1,103,95,2.8,79,1,1,1,100,1,1.5,1,345,400,833,2.0825,3
10494550,42.3373555,-71.0333902,3.85,3.75,3.72,5.55,4.61,2.34,3.54,2.31,5.76,3.26,69,1,69,96,7.7,47,2,1,2,100,8,1,1,254,233,479,2.05579399141631,3
7855120,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,220,1,220,88,1.07,13,1,2,4,98,24,1,1,327,56,105,1.875,1
10034183,42.3322019,-71.0408705,3.41,3.47,3.35,5.46,4.96,2.53,3.89,2.66,5.32,2.92,135,1,135,100,0.63,5,1,2,2,100,1,2,1,0,16,32,2,3
5054601,42.3303297,-71.0576502,2.46,2.67,2.41,4.65,4.81,2.16,3.74,2.5,4.37,2.55,75,1,75,89,2.07,38,2,1,2,92,4,1,1,312,179,325,1.81564245810056,3
12738641,42.3377892,-71.0520334,2.93,2.69,2.66,4.68,4.36,1.75,3.28,2.05,5.02,2.14,57,1,57,97,1.67,7,1,1,1,100,1,1,1,0,34,66,1.94117647058824,1
14426124,42.3318694,-71.0358158,3.64,3.82,3.58,5.9,4.96,2.7,3.89,2.66,5.55,3.26,90,1,90,100,4,4,1,1,2,95,1,1,1,51,16,15,0.9375,3
7611271,42.3323097,-71.034286,3.78,3.81,3.72,5.84,4.9,2.63,3.83,2.6,5.68,3.26,391,4,97.75,99,1.06,14,2,2,7,100,1,2.5,4,354,94,224,2.38297872340426,3
6544715,42.3384369,-71.0458596,3.3,3.06,3.03,5.05,4.4,2.12,3.33,2.1,5.26,2.51,700,6,116.67,91,0.73,10,2,2,10,100,5,1.5,5,336,39,77,1.97435897435897,1
3415033,42.3405956,-71.0499635,3.01,2.78,2.75,4.77,4.12,1.84,3.05,1.82,5.15,2.23,150,1,150,100,0.99,24,7,1,1,92,2,1,1,356,153,353,2.30718954248366,1
5004278,42.3346666,-71.04153,3.38,3.27,3.24,5.26,4.76,2.33,3.69,2.46,5.29,2.72,175,1,175,99,1.83,28,1,2,2,100,1,1,1,251,153,349,2.28104575163399,3
2135075,42.3304724,-71.0563464,2.54,2.74,2.48,4.73,4.8,2.16,3.73,2.5,4.44,2.54,99,2,49.5,85,2.87,92,3,2,4,100,20,1,2,324,368,602,1.63586956521739,3
2022303,42.3406228,-71.05414,2.74,2.5,2.47,4.49,4.07,1.56,3,1.76,4.87,1.95,250,2,125,95,2.6,84,1,2,4,100,4,2,2,311,434,933,2.14976958525346,1
13190410,42.3360508,-71.0510325,3.1,2.87,2.84,4.86,4.53,1.93,3.46,2.22,5.02,2.31,299,8,37.38,100,1.15,4,5,2,14,100,2,2,5,59,26,56,2.15384615384615,1
13671334,42.3356391,-71.0553457,2.92,2.84,2.81,4.83,4.53,1.9,3.46,2.23,4.82,2.29,150,1,150,95,4,4,1,2,2,100,2,1,1,318,24,36,1.5,3
7330494,42.3295451,-71.0545113,2.63,2.83,2.57,4.82,4.88,2.23,3.81,2.57,4.54,2.62,150,1,150,98,5.61,77,1,2,2,100,2,1,1,302,452,944,2.08849557522124,3
4151979,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,500,4,125,98,4.2,88,1,2,8,100,1,4,4,312,476,1024,2.15126050420168,3
7003280,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,150,2,75,92,6.77,97,1,2,4,100,1,1,2,319,504,908,1.8015873015873,3
9460898,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,189,1,189,100,0.89,6,1,2,4,98,24,1,1,325,24,41,1.70833333333333,1
5380160,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,320,1,320,94,1.44,27,1,2,2,100,1,1,1,345,105,230,2.19047619047619,1
2021489,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,200,1,200,87,0.83,4,3,1,3,100,2,1,1,355,9,28,3.11111111111111,3
13605196,42.3347584,-71.0358678,3.69,3.58,3.55,5.64,4.7,2.44,3.63,2.4,5.6,3.03,145,1,145,100,2.5,6,1,2,3,50,1,1,1,185,28,67,2.39285714285714,3
257588,42.3313843,-71.0404098,3.38,3.55,3.32,5.54,5.04,2.61,3.97,2.74,5.28,3,200,3,66.67,96,2.62,132,1,2,6,100,1,1,2,325,749,1650,2.20293724966622,3
6543678,42.3346666,-71.04153,3.38,3.27,3.24,5.26,4.76,2.33,3.69,2.46,5.29,2.72,150,2,75,93,1.47,19,1,2,3,100,1,1,2,12,86,155,1.80232558139535,3
6347026,42.3384369,-71.0458596,3.3,3.06,3.03,5.05,4.4,2.12,3.33,2.1,5.26,2.51,155,1,155,98,6.32,100,5,1,2,100,1,1,1,285,533,1171,2.19699812382739,1
12835086,42.3358239,-71.0532157,3.01,2.79,2.76,4.78,4.48,1.85,3.41,2.18,4.92,2.24,120,1,120,82,4.66,18,1,2,3,100,1,1,1,281,54,115,2.12962962962963,1
11474629,42.3360508,-71.0510325,3.1,2.87,2.84,4.86,4.53,1.93,3.46,2.22,5.02,2.31,175,2,87.5,100,1.39,5,1,2,4,100,2,1,1,71,42,99,2.35714285714286,1
5019306,42.3336337,-71.028845,4.09,4,3.97,5.99,5.04,2.78,3.98,2.74,6,3.45,300,2,150,96,2.08,38,2,2,4,100,1,1.5,2,356,194,443,2.28350515463918,3
11474006,42.3352905,-71.05155,3.07,2.94,2.91,4.93,4.6,2,3.53,2.3,4.98,2.39,100,1,100,100,2.1,13,1,1,2,100,1,1,1,35,63,138,2.19047619047619,3
11758169,42.3377892,-71.0520334,2.93,2.69,2.66,4.68,4.36,1.75,3.28,2.05,5.02,2.14,199,3,66.33,96,5.71,28,2,2,8,100,1,2,2,311,141,325,2.30496453900709,1
7836038,42.3317851,-71.0556226,2.7,2.9,2.64,4.89,4.71,2.07,3.64,2.41,4.61,2.46,100,1,100,94,2.15,26,1,1,2,100,1,1,1,310,130,262,2.01538461538462,3
6705513,42.3323779,-71.0482378,3.03,3.21,2.97,5.2,4.88,2.27,3.8,2.57,4.94,2.66,96,1,96,93,2.03,30,1,1,1,100,1,1,1,345,159,316,1.9874213836478,3
7475557,42.3329386,-71.0490284,2.95,3.13,2.89,5.12,4.82,2.19,3.75,2.52,4.86,2.58,325,7,46.43,99,3.57,17,1,2,10,100,7,2,3,313,84,170,2.02380952380952,3
11653496,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,330,3,110,96,1.91,9,3,2,6,100,6,2,2,64,30,68,2.26666666666667,3
1887581,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,250,3,83.33,86,1.88,64,1,2,6,100,2,1,2,335,284,424,1.49295774647887,1
11767622,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,118,1,118,94,2.79,16,3,1,2,100,6,1,1,76,59,125,2.11864406779661,3
2021274,42.3331368,-71.0343346,3.74,3.75,3.72,5.78,4.84,2.58,3.77,2.54,5.65,3.2,175,2,87.5,93,3.09,94,3,1,5,100,1,1,1,343,578,1123,1.94290657439446,3
6310903,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,350,4,87.5,97,2.45,39,2,2,6,100,1,2.5,4,295,279,558,2,3
395975,42.3373555,-71.0333902,3.85,3.75,3.72,5.55,4.61,2.34,3.54,2.31,5.76,3.26,88,1,88,98,0.52,13,1,1,3,100,1,1,1,324,77,120,1.55844155844156,3
5999291,42.3322842,-71.0358329,3.7,3.73,3.64,5.82,4.88,2.61,3.81,2.57,5.61,3.18,150,1,150,96,0.96,15,1,2,2,100,1,1,1,271,81,162,2,3
7933149,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,144,1,144,92,1.22,15,10,1,2,98,22,6,1,348,79,134,1.69620253164557,1
1887507,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,100,1,100,87,1.22,42,1,1,2,100,2,1,1,15,232,422,1.81896551724138,1
13864196,42.3413757,-71.0478367,3.17,2.94,2.91,5.12,4.18,1.91,3.11,1.87,5.31,2.39,125,1,125,91,4.77,7,5,1,2,100,7,2,1,330,40,51,1.275,1
