listing_id,lat,lon,Isabella Stewart Gardner Museum,Fenway Park,MFA Boston,Harvard Square,Boston Harbor,Boston Common,Bunker Hill Monument,Faneuil Hall Marketplace,Arnold Arboretum,Skywalk Observatory,price,beds,price_bed,rating,reviews_month,reviews_count,property_type,room_type,accommodates,host_response_rate,host_listing_count,bathrooms,bedrooms,availability
7855120,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,220,1,220,88,1.07,13,Apartment,Entire home/apt,4,98,24,1,1,327
10034183,42.3322019,-71.0408705,3.41,3.47,3.35,5.46,4.96,2.53,3.89,2.66,5.32,2.92,135,1,135,100,0.63,5,Apartment,Entire home/apt,2,100,1,2,1,0
5054601,42.3303297,-71.0576502,2.46,2.67,2.41,4.65,4.81,2.16,3.74,2.5,4.37,2.55,75,1,75,89,2.07,38,House,Private room,2,92,4,1,1,312
12738641,42.3377892,-71.0520334,2.93,2.69,2.66,4.68,4.36,1.75,3.28,2.05,5.02,2.14,57,1,57,97,1.67,7,Apartment,Private room,1,100,1,1,1,0
14426124,42.3318694,-71.0358158,3.64,3.82,3.58,5.9,4.96,2.7,3.89,2.66,5.55,3.26,90,1,90,100,4,4,Apartment,Private room,2,95,1,1,1,51
7611271,42.3323097,-71.034286,3.78,3.81,3.72,5.84,4.9,2.63,3.83,2.6,5.68,3.26,391,4,97.75,99,1.06,14,House,Entire home/apt,7,100,1,2.5,4,354
6544715,42.3384369,-71.0458596,3.3,3.06,3.03,5.05,4.4,2.12,3.33,2.1,5.26,2.51,700,6,116.67,91,0.73,10,House,Entire home/apt,10,100,5,1.5,5,336
3415033,42.3405956,-71.0499635,3.01,2.78,2.75,4.77,4.12,1.84,3.05,1.82,5.15,2.23,150,1,150,100,0.99,24,Loft,Private room,1,92,2,1,1,356
5004278,42.3346666,-71.04153,3.38,3.27,3.24,5.26,4.76,2.33,3.69,2.46,5.29,2.72,175,1,175,99,1.83,28,Apartment,Entire home/apt,2,100,1,1,1,251
2135075,42.3304724,-71.0563464,2.54,2.74,2.48,4.73,4.8,2.16,3.73,2.5,4.44,2.54,99,2,49.5,85,2.87,92,Condominium,Entire home/apt,4,100,20,1,2,324
2022303,42.3406228,-71.05414,2.74,2.5,2.47,4.49,4.07,1.56,3,1.76,4.87,1.95,250,2,125,95,2.6,84,Apartment,Entire home/apt,4,100,4,2,2,311
13190410,42.3360508,-71.0510325,3.1,2.87,2.84,4.86,4.53,1.93,3.46,2.22,5.02,2.31,299,8,37.38,100,1.15,4,Townhouse,Entire home/apt,14,100,2,2,5,59
13671334,42.3356391,-71.0553457,2.92,2.84,2.81,4.83,4.53,1.9,3.46,2.23,4.82,2.29,150,1,150,95,4,4,Apartment,Entire home/apt,2,100,2,1,1,318
7330494,42.3295451,-71.0545113,2.63,2.83,2.57,4.82,4.88,2.23,3.81,2.57,4.54,2.62,150,1,150,98,5.61,77,Apartment,Entire home/apt,2,100,2,1,1,302
4151979,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,500,4,125,98,4.2,88,Apartment,Entire home/apt,8,100,1,4,4,312
7003280,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,150,2,75,92,6.77,97,Apartment,Entire home/apt,4,100,1,1,2,319
9460898,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,189,1,189,100,0.89,6,Apartment,Entire home/apt,4,98,24,1,1,325
5380160,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,320,1,320,94,1.44,27,Apartment,Entire home/apt,2,100,1,1,1,345
2021489,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,200,1,200,87,0.83,4,Condominium,Private room,3,100,2,1,1,355
13605196,42.3347584,-71.0358678,3.69,3.58,3.55,5.64,4.7,2.44,3.63,2.4,5.6,3.03,145,1,145,100,2.5,6,Apartment,Entire home/apt,3,50,1,1,1,185
257588,42.3313843,-71.0404098,3.38,3.55,3.32,5.54,5.04,2.61,3.97,2.74,5.28,3,200,3,66.67,96,2.62,132,Apartment,Entire home/apt,6,100,1,1,2,325
6543678,42.3346666,-71.04153,3.38,3.27,3.24,5.26,4.76,2.33,3.69,2.46,5.29,2.72,150,2,75,93,1.47,19,Apartment,Entire home/apt,3,100,1,1,2,12
6347026,42.3384369,-71.0458596,3.3,3.06,3.03,5.05,4.4,2.12,3.33,2.1,5.26,2.51,155,1,155,98,6.32,100,Townhouse,Private room,2,100,1,1,1,285
12835086,42.3358239,-71.0532157,3.01,2.79,2.76,4.78,4.48,1.85,3.41,2.18,4.92,2.24,120,1,120,82,4.66,18,Apartment,Entire home/apt,3,100,1,1,1,281
11474629,42.3360508,-71.0510325,3.1,2.87,2.84,4.86,4.53,1.93,3.46,2.22,5.02,2.31,175,2,87.5,100,1.39,5,Apartment,Entire home/apt,4,100,2,1,1,71
5019306,42.3336337,-71.028845,4.09,4,3.97,5.99,5.04,2.78,3.98,2.74,6,3.45,300,2,150,96,2.08,38,House,Entire home/apt,4,100,1,1.5,2,356
11474006,42.3352905,-71.05155,3.07,2.94,2.91,4.93,4.6,2,3.53,2.3,4.98,2.39,100,1,100,100,2.1,13,Apartment,Private room,2,100,1,1,1,35
11758169,42.3377892,-71.0520334,2.93,2.69,2.66,4.68,4.36,1.75,3.28,2.05,5.02,2.14,199,3,66.33,96,5.71,28,House,Entire home/apt,8,100,1,2,2,311
7836038,42.3317851,-71.0556226,2.7,2.9,2.64,4.89,4.71,2.07,3.64,2.41,4.61,2.46,100,1,100,94,2.15,26,Apartment,Private room,2,100,1,1,1,310
6705513,42.3323779,-71.0482378,3.03,3.21,2.97,5.2,4.88,2.27,3.8,2.57,4.94,2.66,96,1,96,93,2.03,30,Apartment,Private room,1,100,1,1,1,345
7475557,42.3329386,-71.0490284,2.95,3.13,2.89,5.12,4.82,2.19,3.75,2.52,4.86,2.58,325,7,46.43,99,3.57,17,Apartment,Entire home/apt,10,100,7,2,3,313
11653496,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,330,3,110,96,1.91,9,Condominium,Entire home/apt,6,100,6,2,2,64
1887581,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,250,3,83.33,86,1.88,64,Apartment,Entire home/apt,6,100,2,1,2,335
11767622,42.3299359,-71.0536894,2.69,2.89,2.63,4.88,4.88,2.23,3.8,2.57,4.6,2.62,118,1,118,94,2.79,16,Condominium,Private room,2,100,6,1,1,76
2021274,42.3331368,-71.0343346,3.74,3.75,3.72,5.78,4.84,2.58,3.77,2.54,5.65,3.2,175,2,87.5,93,3.09,94,Condominium,Private room,5,100,1,1,1,343
6310903,42.3356314,-71.0354156,3.69,3.59,3.56,5.56,4.62,2.35,3.55,2.32,5.6,3.03,350,4,87.5,97,2.45,39,House,Entire home/apt,6,100,1,2.5,4,295
395975,42.3373555,-71.0333902,3.85,3.75,3.72,5.55,4.61,2.34,3.54,2.31,5.76,3.26,88,1,88,98,0.52,13,Apartment,Private room,3,100,1,1,1,324
5999291,42.3322842,-71.0358329,3.7,3.73,3.64,5.82,4.88,2.61,3.81,2.57,5.61,3.18,150,1,150,96,0.96,15,Apartment,Entire home/apt,2,100,1,1,1,271
7933149,42.3403397,-71.0532183,2.8,2.56,2.53,4.55,4.1,1.62,3.03,1.8,4.94,2.01,144,1,144,92,1.22,15,Other,Private room,2,98,22,6,1,348
1887507,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,100,1,100,87,1.22,42,Apartment,Private room,2,100,2,1,1,15
13864196,42.3413757,-71.0478367,3.17,2.94,2.91,5.12,4.18,1.91,3.11,1.87,5.31,2.39,125,1,125,91,4.77,7,Townhouse,Private room,2,100,7,2,1,330
13044229,42.3291643,-71.056316,2.51,2.71,2.45,4.7,4.88,2.24,3.81,2.58,4.42,2.56,150,1,150,93,2.64,8,Apartment,Entire home/apt,2,100,1,1,1,3
13863117,42.3413757,-71.0478367,3.17,2.94,2.91,5.12,4.18,1.91,3.11,1.87,5.31,2.39,119,1,119,94,3.5,7,Townhouse,Private room,2,100,7,2,1,334
5163162,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,200,4,50,95,3.78,68,Apartment,Entire home/apt,8,100,7,1,2,354
9013631,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,250,8,31.25,100,6.08,16,Apartment,Entire home/apt,11,100,7,1,3,340
4196643,42.3304724,-71.0563464,2.54,2.74,2.48,4.73,4.8,2.16,3.73,2.5,4.44,2.54,99,3,33,85,3.04,72,Apartment,Entire home/apt,6,100,20,1,3,324
13550969,42.3336156,-71.0497892,2.92,3.02,2.87,5.01,4.72,2.08,3.64,2.41,4.83,2.47,330,8,41.25,100,5.5,11,Apartment,Entire home/apt,11,100,7,1,3,356
8930592,42.3364295,-71.0392505,3.53,3.42,3.39,5.41,4.75,2.49,3.68,2.45,5.44,2.87,99,4,24.75,92,6.42,70,House,Entire home/apt,8,100,4,1,3,83
12665563,42.3358239,-71.0532157,3.01,2.79,2.76,4.78,4.48,1.85,3.41,2.18,4.92,2.24,140,1,140,89,3,13,Apartment,Entire home/apt,2,100,2,1,1,16
4261781,42.3395808,-71.0499324,3.03,2.8,2.77,4.79,4.19,1.9,3.12,1.89,5.17,2.24,250,2,125,90,0.68,10,Apartment,Entire home/apt,2,80,2,1,2,365
10749794,42.3329386,-71.0490284,2.95,3.13,2.89,5.12,4.82,2.19,3.75,2.52,4.86,2.58,225,4,56.25,99,3.39,21,Condominium,Entire home/apt,6,100,7,1,1,143
14107067,42.3340105,-71.0312277,3.96,3.85,3.82,5.83,4.89,2.63,3.82,2.59,5.87,3.3,250,2,125,97,5,7,Apartment,Entire home/apt,5,97,1,2,2,122
5384923,42.3361057,-71.0485849,3.11,2.87,2.84,4.86,4.54,1.93,3.46,2.23,5.05,2.32,175,2,87.5,99,1.23,23,House,Entire home/apt,3,100,1,1,1,304
4402209,42.3530479,-71.1367262,2.56,2.28,2.8,1.91,7.13,3.79,4.91,4.53,4.12,3.04,100,1,100,100,3.16,20,House,Private room,2,100,13,1,1,119
11818157,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,103,1,103,84,0.96,5,Apartment,Private room,2,85,1,1,1,365
95453,42.3580768,-71.1302877,2.75,2.47,3,1.35,6.89,3.86,4.38,4.24,4.32,3.24,175,1,175,98,0.18,12,Apartment,Entire home/apt,2,100,12,1,0,325
3866526,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,120,1,120,100,3.91,25,House,Private room,2,100,13,2,1,119
13590412,42.3520069,-71.1318014,2.22,2.07,2.57,1.82,6.93,3.58,4.71,4.32,3.79,2.84,100,2,50,96,4.62,10,Apartment,Entire home/apt,4,100,1,1,1,0
4106372,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,260,3,86.67,93,2.06,49,Apartment,Entire home/apt,7,100,2,1,2,349
2114274,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,93,1,93,95,0.64,20,Apartment,Private room,2,100,2,1,1,324
3353,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,40,1,40,90,0.38,34,Apartment,Private room,1,90,6,1,1,249
3677662,42.3516589,-71.1330777,2.3,2.16,2.64,1.91,7.01,3.67,4.8,4.41,3.87,2.93,85,1,85,95,1.49,38,Apartment,Private room,2,100,1,1,1,340
2930663,42.3530479,-71.1367262,2.56,2.28,2.8,1.91,7.13,3.79,4.91,4.53,4.12,3.04,75,1,75,95,2.38,68,House,Private room,2,100,13,2,1,263
4293597,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,40,1,40,92,4.57,95,House,Private room,1,95,6,2,1,311
7283351,42.3514862,-71.1400858,2.67,2.52,3.02,2.08,7.37,4.03,5.02,4.77,3.97,3.28,50,1,50,88,0.37,5,Apartment,Private room,1,100,1,1,1,0
1839549,42.3530479,-71.1367262,2.56,2.28,2.8,1.91,7.13,3.79,4.91,4.53,4.12,3.04,69,1,69,94,1.69,59,House,Private room,2,100,13,2,1,144
8112652,42.3556702,-71.1379002,2.8,2.52,3.05,1.79,7.33,4.03,4.82,4.68,4.37,3.29,32,1,32,95,0.32,4,House,Private room,1,100,14,1.5,1,0
10353263,42.3516883,-71.13401,2.37,2.21,2.72,1.96,7.06,3.72,4.84,4.46,3.94,2.98,60,1,60,93,1.03,4,Apartment,Private room,2,100,1,1,1,249
9109401,42.3564137,-71.130333,2.46,2.21,2.73,1.58,6.87,3.72,4.36,4.22,4.18,2.97,350,3,116.67,95,1.98,19,Condominium,Entire home/apt,6,100,1,1,3,311
11255643,42.3502606,-71.1077383,1.07,0.78,1.34,2,5.59,2.26,3.72,2.98,3.56,1.54,70,2,35,94,7.26,45,Apartment,Private room,3,100,1,1,1,158
3519768,42.3580768,-71.1302877,2.75,2.47,3,1.35,6.89,3.86,4.38,4.24,4.32,3.24,189,3,63,98,0.58,12,Apartment,Entire home/apt,3,100,12,1,1,319
9813223,42.3502019,-71.1334948,2.28,2.15,2.63,2.01,7.01,3.66,4.78,4.4,3.85,2.92,78,2,39,93,0.88,8,Apartment,Entire home/apt,2,100,2,1,0,121
10032327,42.3478123,-71.1329707,2.18,2.22,2.53,2.22,7.05,3.71,4.83,4.45,3.75,2.97,210,2,105,99,2.37,20,Apartment,Entire home/apt,4,100,1,1,1,75
4909590,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,95,3,31.67,97,5.02,103,Apartment,Entire home/apt,4,100,2,1,0,127
6728273,42.3591932,-71.12851,2.81,2.52,3.09,1.24,6.82,3.79,4.32,4.17,4.48,3.36,145,2,72.5,94,1.22,18,Apartment,Entire home/apt,4,100,1,1,2,294
13450030,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,80,1,80,94,6.55,19,Apartment,Private room,2,100,8,2,1,331
3898015,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,65,1,65,96,1.6,39,House,Private room,2,100,13,2,1,262
3897995,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,74,1,74,95,3.28,80,House,Private room,2,100,13,2,1,277
4340110,42.3502606,-71.1077383,1.07,0.78,1.34,2,5.59,2.26,3.72,2.98,3.56,1.54,90,1,90,96,3.32,74,Apartment,Private room,2,100,1,1,1,334
6838488,42.3587468,-71.1298462,2.81,2.53,3.06,1.3,6.9,3.87,4.4,4.26,4.38,3.3,550,6,91.67,85,0.56,6,House,Entire home/apt,8,100,7,2.5,4,357
7894645,42.3556702,-71.1379002,2.8,2.52,3.05,1.79,7.33,4.03,4.82,4.68,4.37,3.29,39,1,39,87,0.47,6,House,Private room,1,100,14,1.5,1,353
13515084,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,75,1,75,90,8.29,21,House,Private room,2,100,8,2,1,341
14153636,42.3606156,-71.1264814,2.69,2.4,2.97,1.25,6.7,3.67,4.24,4.05,4.63,3.24,79,1,79,100,6,6,Apartment,Private room,2,99,24,1,1,150
3897963,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,75,1,75,96,3.43,83,House,Private room,2,100,13,2,1,262
14231732,42.353588,-71.1301596,2.26,1.97,2.54,1.82,6.82,3.48,4.6,4.22,3.94,2.74,110,1,110,96,4.41,5,Apartment,Entire home/apt,2,92,1,1,1,214
3420221,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,65,1,65,87,1.69,36,House,Private room,2,95,6,2,1,356
3901439,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,67,1,67,92,2.9,66,House,Private room,2,100,13,2,1,263
8238078,42.3556702,-71.1379002,2.8,2.52,3.05,1.79,7.33,4.03,4.82,4.68,4.37,3.29,58,1,58,84,0.42,5,House,Private room,1,100,14,1.5,1,365
10231171,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,70,1,70,94,4.81,38,House,Private room,2,100,8,2,1,272
831744,42.3516883,-71.13401,2.37,2.21,2.72,1.96,7.06,3.72,4.84,4.46,3.94,2.98,295,1,295,96,0.69,31,Apartment,Entire home/apt,3,100,1,1,1,345
13606268,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,150,1,150,86,3.39,7,Apartment,Entire home/apt,2,100,6,1,0,365
12655758,42.3520069,-71.1318014,2.22,2.07,2.57,1.82,6.93,3.58,4.71,4.32,3.79,2.84,65,1,65,77,3.03,9,Apartment,Entire home/apt,2,100,1,1,1,3
8579799,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,175,1,175,98,0.71,8,Apartment,Entire home/apt,4,100,1,1,1,198
10809,42.3543856,-71.1314141,2.42,2.09,2.62,1.72,6.94,3.6,4.57,4.34,3.99,2.86,100,2,50,70,0.48,14,Apartment,Private room,4,100,4,0,1,43
13019695,42.3497804,-71.1342209,2.33,2.2,2.67,2.05,7.05,3.71,4.83,4.45,3.9,2.97,187,2,93.5,92,6.77,21,Apartment,Entire home/apt,4,92,2,1,2,1
10021398,42.3532238,-71.1383267,2.61,2.33,2.86,1.9,7.19,3.84,4.83,4.58,4.15,3.1,70,1,70,93,3.61,22,Apartment,Private room,2,90,1,1,1,328
4861476,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,260,3,86.67,94,1.87,35,House,Entire home/apt,7,100,2,1,2,349
12233830,42.3554998,-71.1374049,2.67,2.4,2.96,1.83,7.26,3.91,4.8,4.65,4.24,3.17,140,4,35,96,6.16,30,Apartment,Entire home/apt,6,100,1,1,3,124
13592046,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,80,1,80,91,4.74,9,Apartment,Private room,2,100,3,1,1,22
4598026,42.3509326,-71.1343657,2.34,2.22,2.69,2.06,7.07,3.73,4.85,4.47,3.91,2.99,47,1,47,95,0.93,19,Apartment,Shared room,1,100,1,1,1,216
7797744,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,45,1,45,96,2.26,10,House,Private room,1,100,8,1,1,218
9496337,42.3601168,-71.125993,2.65,2.36,2.92,1.21,6.66,3.63,4.2,4.01,4.59,3.2,70,2,35,90,1.21,10,House,Private room,3,100,1,1,1,33
4294835,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,60,1,60,90,1.88,43,House,Private room,2,95,6,2,1,4
13236820,42.3497804,-71.1342209,2.33,2.2,2.67,2.05,7.05,3.71,4.83,4.45,3.9,2.97,59,1,59,100,1.71,4,Apartment,Private room,2,92,2,1,1,138
10706413,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,80,1,80,91,3.51,11,Apartment,Private room,2,100,3,1,1,2
5661246,42.3486214,-71.1306394,2.07,2.11,2.41,2.1,6.94,3.6,4.71,4.34,3.64,2.85,120,1,120,91,2.13,36,House,Entire home/apt,2,100,1,1,0,356
11896394,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,105,2,52.5,88,2.5,9,Apartment,Entire home/apt,2,100,1,1,1,262
13002808,42.3478123,-71.1329707,2.18,2.22,2.53,2.22,7.05,3.71,4.83,4.45,3.75,2.97,72,1,72,93,3.61,13,Apartment,Private room,2,70,1,1,1,32
13345701,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,80,1,80,88,5.37,17,Apartment,Private room,2,100,8,2,1,329
14572515,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,50,1,50,95,4,4,Apartment,Private room,1,100,1,1,1,0
5593939,42.3520069,-71.1318014,2.22,2.07,2.57,1.82,6.93,3.58,4.71,4.32,3.79,2.84,100,2,50,96,3.81,68,Apartment,Entire home/apt,4,80,1,1,1,248
12540640,42.3528267,-71.131119,2.21,1.96,2.48,1.81,6.81,3.46,4.59,4.21,3.9,2.72,58,1,58,95,3.16,4,Apartment,Shared room,2,100,1,1,1,46
13327034,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,80,1,80,91,4.15,13,House,Private room,2,100,8,2,1,257
72811,42.3580768,-71.1302877,2.75,2.47,3,1.35,6.89,3.86,4.38,4.24,4.32,3.24,62,2,31,91,1.84,123,Apartment,Private room,2,84,1,0,1,355
5889190,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,95,1,95,98,4.87,80,Apartment,Private room,2,100,1,1,1,14
6823017,42.3586407,-71.1277008,2.73,2.44,3.01,1.32,6.74,3.71,4.24,4.09,4.45,3.28,70,1,70,93,3.42,35,House,Private room,2,100,8,2,1,328
7575576,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,150,1,150,75,0.32,4,Apartment,Entire home/apt,2,33,1,1,0,8
5085125,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,70,1,70,90,6.1,121,Apartment,Private room,2,100,3,1,1,16
12253499,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,95,1,95,93,1.25,6,Apartment,Entire home/apt,1,100,1,1,0,67
13684464,42.3478123,-71.1329707,2.18,2.22,2.53,2.22,7.05,3.71,4.83,4.45,3.75,2.97,239,3,79.67,95,2.4,4,Apartment,Entire home/apt,6,71,363,2,3,1
9885963,42.3601168,-71.125993,2.65,2.36,2.92,1.21,6.66,3.63,4.2,4.01,4.59,3.2,33,1,33,95,1.83,16,House,Private room,1,100,1,1,1,0
12409042,42.3606156,-71.1264814,2.69,2.4,2.97,1.25,6.7,3.67,4.24,4.05,4.63,3.24,89,1,89,97,1.83,7,Apartment,Private room,2,99,24,1,1,59
13391054,42.3492606,-71.1372013,2.45,2.37,2.8,2.13,7.22,3.88,5,4.62,3.8,3.14,100,1,100,92,2.68,5,Apartment,Entire home/apt,2,100,1,1,1,21
11343048,42.3544438,-71.1257212,2.09,1.8,2.37,2.01,6.69,3.35,4.43,4.09,4.03,2.61,80,5,16,84,3.79,11,Apartment,Entire home/apt,5,100,4,1,1,337
12752442,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,127,1,127,93,6.96,16,Apartment,Entire home/apt,2,100,2,1,1,45
12736032,42.3474246,-71.1353636,2.25,2.29,2.59,2.31,7.19,3.84,4.96,4.58,3.7,3.1,11,1,11,96,3.08,12,Apartment,Entire home/apt,2,90,1,1,1,2
12997334,42.3677805,-71.1216765,2.72,2.43,2.99,0.57,6.48,3.45,3.82,3.84,5.06,3.09,120,1,120,100,3.53,8,Apartment,Entire home/apt,2,100,1,1,1,0
8034092,42.3556702,-71.1379002,2.8,2.52,3.05,1.79,7.33,4.03,4.82,4.68,4.37,3.29,58,1,58,65,0.34,4,House,Private room,1,100,14,1.5,1,365
4278873,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,80,1,80,94,1.77,38,House,Private room,2,95,6,2.5,1,297
13733887,42.3550436,-71.1286972,2.28,1.99,2.56,1.83,6.88,3.54,4.62,4.28,4.12,2.79,279,3,93,98,4.71,11,House,Entire home/apt,7,100,1,2,3,329
2183117,42.3509326,-71.1343657,2.34,2.22,2.69,2.06,7.07,3.73,4.85,4.47,3.91,2.99,90,2,45,94,0.96,19,Apartment,Entire home/apt,4,100,1,1,1,131
4526384,42.3587468,-71.1298462,2.81,2.53,3.06,1.3,6.9,3.87,4.4,4.26,4.38,3.3,400,6,66.67,83,0.41,7,Apartment,Entire home/apt,6,100,7,2,4,148
5967421,42.3606156,-71.1264814,2.69,2.4,2.97,1.25,6.7,3.67,4.24,4.05,4.63,3.24,89,1,89,95,2.78,46,Apartment,Private room,2,99,24,1,1,138
3419711,42.3510904,-71.142825,2.81,2.63,3.16,2.2,7.48,4.14,5.13,4.88,4.11,3.4,70,1,70,92,2.19,47,House,Private room,2,95,6,2,1,298
5870922,42.3606156,-71.1264814,2.69,2.4,2.97,1.25,6.7,3.67,4.24,4.05,4.63,3.24,91,1,91,96,2.72,46,Apartment,Private room,2,99,24,1,1,125
7277653,42.362752,-71.1324102,3.06,2.8,3.37,1.07,6.86,3.83,4.35,4.22,4.63,3.47,70,1,70,95,4.31,52,Apartment,Private room,2,100,1,1,1,69
1529321,42.3530479,-71.1367262,2.56,2.28,2.8,1.91,7.13,3.79,4.91,4.53,4.12,3.04,68,1,68,91,3.09,109,House,Private room,2,100,13,2,1,256
1525494,42.3530479,-71.1367262,2.56,2.28,2.8,1.91,7.13,3.79,4.91,4.53,4.12,3.04,66,1,66,90,2.21,80,House,Private room,2,100,13,2,1,313
8751275,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,59,1,59,88,5.71,64,Apartment,Private room,2,100,3,1,1,169
1902160,42.344493,-71.1413911,2.47,2.52,2.82,2.57,7.59,4.19,5.38,4.93,3.43,3.44,72,1,72,96,0.65,20,Apartment,Private room,1,100,1,1,1,248
7931331,42.3645545,-71.1279393,2.9,2.61,3.18,0.78,6.67,3.64,4.16,4.03,4.83,3.27,269,3,89.67,95,1.75,21,Apartment,Entire home/apt,6,71,363,2,2,113
9570618,42.3582441,-71.1351108,2.8,2.52,3.05,1.47,7.17,4.03,4.74,4.52,4.37,3.29,120,1,120,97,3.53,32,Condominium,Private room,3,100,1,1,1,362
3609536,42.3660019,-71.1200181,2.56,2.27,2.84,0.8,6.33,3.3,3.82,3.68,4.91,2.93,70,1,70,100,0.36,9,Apartment,Private room,2,100,2,1,1,0
2672058,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,85,1,85,84,0.34,10,Apartment,Private room,2,100,1,1,1,3
13451383,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,80,1,80,97,3.91,6,Apartment,Private room,2,100,3,1,1,17
4032126,42.3535128,-71.1263233,2.06,1.78,2.34,2.02,6.66,3.31,4.4,4.06,3.98,2.57,40,1,40,87,0.37,9,Apartment,Private room,1,90,6,1,1,217
8704828,42.3397874,-71.1609131,3.54,3.58,3.89,3.58,8.65,5.25,6.65,5.99,3.61,4.5,69,1,69,91,3.09,34,Apartment,Private room,2,100,3,1,1,6
4964365,42.3474167,-71.1378976,2.3,2.34,2.65,2.27,7.41,4.01,5.06,4.68,3.69,3.26,180,2,90,92,0.39,6,Apartment,Entire home/apt,5,100,1,1,2,253
